"contact_id","truth"
"1161431",1
"1162761",1
"1164587",1
"1165313",1
"1183073",1
"1187193",1
"1191159",1
"1198517",1
"1198587",0
"1198965",1
"1201605",1
"1225007",1
"1228389",1
"1228555",0
"1230561",1
"1231849",1
"1236691",1
"1245727",1
"1250741",1
"1255509",1
"1258213",1
"1264531",1
"1267827",1
"1267945",1
"1273693",1
"1278791",1
"1280019",1
"1280383",1
"1286959",1
"1288839",1
"1291351",1
"1294801",1
"1297539",0
"1300759",1
"1302017",1
"1303381",1
"1303607",1
"1306503",1
"1316879",1
"1328001",1
"1332595",1
"1338897",1
"1341435",1
"1342209",1
"1345263",1
"1347545",1
"1347913",1
"1348865",1
"1364699",1
"1369505",1
"1370441",0
"1371115",1
"1371293",1
"1372461",1
"1373395",1
"1408339",1
"1431521",1
"1437423",1
"1437931",1
"1439303",1
"1439955",1
"1442987",1
"1447853",1
"1471325",1
"1484325",1
"1497157",1
"1503525",1
"1513849",1
"1521449",1
"1524163",1
"1524735",1
"1525321",1
"1541865",1
"1548059",1
"1568981",1
"1579553",1
"1584063",1
"1584511",1
"1587647",1
"1591259",1
"1593615",1
"1594355",1
"1607005",1
"1607733",1
"1608255",0
"1611541",1
"1614571",1
"1622861",1
"1623873",1
"1629695",1
"1644097",1
"1646663",1
"1658313",0
"1667241",1
"1673295",1
"1673445",1
"1678027",1
"1687675",1
"1690415",1
"1694165",1
"1703115",1
"1703227",1
"1714331",1
"1716963",1
"1742765",1
"1747211",1
"1756741",1
"1760345",1
"1761493",1
"1764349",1
"1779255",1
"1781637",1
"1787307",1
"1788501",1
"1789627",1
"1792443",1
"1800649",1
"1806101",0
"1813071",1
"1814489",1
"1821101",1
"1846557",1
"1851965",1
"1854003",0
"1856883",1
"1857653",1
"1879565",1
"1879567",1
"1883687",1
"1887221",1
"1891897",1
"1897213",1
"1905995",1
"1908019",1
"1912325",1
"1914119",1
"1914133",1
"1920573",1
"1920805",1
"1924847",1
"1929001",1
"1929463",1
"1946101",1
"1954965",1
"1955779",1
"1958213",1
"1963981",1
"1965731",1
"1966587",1
"1978073",1
"1981431",1
"1984871",1
"1992247",1
"1993359",1
"1996647",1
"1997829",1
"2001669",1
"2009231",1
"2019757",1
"2021461",1
"2025485",1
"2026933",1
"2027167",1
"2029741",1
"2030669",0
"2032191",1
"2033045",1
"2033731",1
"2033919",1
"2041413",1
"2046435",0
"2049389",1
"2053705",1
"2060017",1
"2061371",1
"2061573",1
"2062165",1
"2063601",1
"2063793",1
"2064259",1
"2064971",1
"2124883",NA
"2125307",1
"2125981",1
"2131001",1
"2131859",1
"2132369",1
"2132417",1
"2132513",1
"2132645",1
"2132737",1
"2132803",0
"2133927",1
"2134149",1
"2134185",1
"2134807",1
"2134831",1
"2139851",1
"2143423",1
"2147215",1
"2155637",1
"2161671",1
"2164047",1
"2194131",1
"2195785",1
"2220185",1
"2224095",1
"2224871",1
"2224895",1
"2224999",1
"2225005",1
"2226137",1
"2227087",1
"2229921",1
"2229953",1
"2237381",1
"2238649",1
"2239681",0
"2241681",1
"2243779",1
"2250755",1
"2252197",1
"2258701",1
"2260777",1
"2269661",1
"2275689",1
"2275843",1
"2278259",1
"2278401",1
"2278683",1
"2279065",1
"2282153",1
"2282541",1
"2283955",1
"2285511",1
"2287179",1
"2287313",1
"2290813",1
"2291029",1
"2292101",1
"2292985",1
"2293865",1
"2296229",1
"2297527",1
"2299853",1
"2299865",1
"2300333",1
"2301387",1
"2301415",1
"2307847",1
"2310201",1
"2311511",1
"2312805",1
"2313489",1
"2313719",1
"2314405",1
"2318565",0
"2319227",1
"2319307",1
"2319451",1
"2320443",1
"2321515",0
"2328035",1
"2331701",1
"2332067",1
"2334209",1
"2334827",1
"2336551",1
"2340351",1
"2340355",0
"2340743",1
"2342067",1
"2343877",1
"2348135",1
"2348503",1
"2348537",1
"2348677",1
"2348915",1
"2348971",1
"2349087",1
"2349665",1
"2349889",1
"2350627",1
"2350645",1
"2350693",1
"2350935",0
"2350941",1
"2351153",1
"2352537",1
"2354643",1
"2355883",0
"2356487",1
"2359247",1
"2371555",1
"2374853",1
"2375083",1
"2376435",1
"2376873",1
"2379443",1
"2383037",1
"2383537",1
"2383817",0
"2386009",1
"2386073",1
"2388953",1
"2394745",1
"2395013",1
"2395305",1
"2395385",1
"2399581",1
"2402573",1
"2404331",0
"2405911",1
"2408379",1
"2409417",1
"2415113",1
"2418175",1
"2418465",1
"2419369",1
"2423273",1
"2423475",1
"2432769",1
"2434025",1
"2437005",1
"2437309",1
"2441873",1
"2446919",1
"2447589",1
"2460275",1
"2473049",1
"2479321",1
"2485353",1
"2486739",1
"2486877",1
"2487029",1
"2487051",1
"2487079",1
"2487087",1
"2487177",1
"2487501",1
"2487885",1
"2488237",1
"2488513",1
"2489429",1
"2489441",1
"2489743",1
"2500293",1
"2501705",1
"2509555",1
"2520893",1
"2521523",1
"2542811",1
"2550895",1
"2555577",1
"2578207",1
"2581581",1
"2582555",1
"2582705",1
"2583403",1
"2583639",1
"2584109",1
"2585973",0
"2587977",1
"2617021",1
"2621561",1
"2624753",1
"2634129",1
"2634705",1
"2635263",1
"2640461",1
"2656541",0
"2656819",1
"2661351",1
"2661989",1
"2662241",1
"2667977",1
"2674409",0
"2691729",1
"2717525",1
"2734225",1
"2744211",1
"2760057",1
"2774619",1
"2780607",1
"2781463",1
"2788519",1
"2819697",1
"2831981",1
"2836637",1
"2838227",1
"2842155",1
"2842967",1
"2849645",1
"2961487",1
"2963407",1
"2963625",1
"2963737",1
"2963765",1
"2966057",1
"2967937",0
"2968517",1
"2975409",1
"2979713",1
"2987029",1
"2992587",1
"2993111",1
"2995865",1
"3006395",1
"3009321",0
"3011681",1
"3011929",1
"3022567",1
"3059717",1
"3072771",1
"3074153",1
"3091239",1
"3124457",1
"3126473",1
"3126513",1
"3131289",1
"3136507",1
"3137419",0
"3143883",1
"3153417",1
"3154765",1
"3154897",1
"3155027",1
"3155565",1
"3160661",0
"3165173",1
"3172019",1
"3204259",1
"3210239",1
"3212485",1
"3215123",1
"3217991",1
"3235975",1
"3252759",1
"3253341",1
"3273401",1
"3280151",1
"3286389",1
"3293927",1
"3299963",1
"3300295",1
"3300341",1
"3300571",1
"3311263",1
"3311361",1
"3319707",1
"3328021",1
"3332935",1
"3366719",1
"3368555",1
"3371265",0
"3379669",1
"3394487",1
"3397973",0
"3398253",1
"3399323",1
"3401629",1
"3405269",1
"3409289",1
"3413467",1
"3425939",1
"3431619",1
"3432557",0
"3433789",1
"3434563",1
"3439505",1
"3441221",1
"3442419",1
"3447685",1
"3452941",1
"3453721",1
"3455015",0
"3482363",1
"3485731",1
"3493337",1
"3506855",1
"3536417",0
"3550227",1
"3552485",1
"3553555",1
"3554461",1
"3565191",0
"3571137",1
"3572909",1
"3578129",1
"3578969",1
"3579179",1
"3584043",1
"3585965",1
"3593897",0
"3594931",1
"3596805",1
"3597291",0
"3597449",1
"3604429",1
"3607415",1
"3626877",1
"3641929",1
"3659641",1
"3660733",1
"3684613",1
"3684863",1
"3686411",1
"3695009",0
"3695297",0
"3696193",NA
"3696847",1
"3696991",1
"3698065",1
"3703509",1
"3711897",1
"3712629",1
"3722683",1
"3724521",1
"3734301",1
"3739249",1
"3742785",1
"3743213",1
"3744833",1
"3763713",1
"3774023",1
"3774243",1
"3774611",1
"3778645",1
"3828855",1
"3833673",1
"3842091",0
"3845147",0
"3851595",1
"3854607",1
"3855179",1
"3857931",1
"3885605",1
"3889319",1
"3889997",1
"3892051",1
"3904325",1
"3921943",1
"3930585",1
"3934371",1
"3943497",1
"3943595",1
"3944041",1
"3944199",1
"3944325",1
"3950745",1
"3953887",1
"3956475",1
"3967817",1
"3968377",1
"3988857",1
"3989517",1
"3995249",1
"4004133",1
"4006601",1
"4007355",1
"4010263",1
"4010869",1
"4012709",1
"4023827",1
"4030243",1
"4035755",1
"4035767",1
"4039053",1
"4040119",1
"4042507",0
"4052409",0
"4058987",1
"4059225",1
"4059553",1
"4061451",1
"4067157",1
"4073175",1
"4075583",1
"4077679",0
"4087073",1
"4090239",1
"4101281",1
"4101671",1
"4101675",1
"4101743",1
"4101839",1
"4102171",1
"4102207",1
"4102545",0
"4102561",0
"4102631",1
"4102737",0
"4102765",1
"4102817",1
"4102821",1
"4102873",1
"4102937",1
"4102943",1
"4102997",1
"4103001",1
"4103005",1
"4103139",0
"4103309",1
"4103391",1
"4103459",1
"4103601",1
"4103769",1
"4103953",1
"4104027",1
"4104035",1
"4104071",1
"4104311",1
"4104825",1
"4104979",0
"4105065",1
"4105167",1
"4106853",1
"4107233",1
"4107413",1
"4107439",1
"4110325",1
"4111579",1
"4113183",1
"4113789",1
"4115073",1
"4120169",1
"4122975",1
"4124897",1
"4126367",1
"4254349",NA
"4129391",1
"4130317",1
"4130783",1
"4131229",0
"4133489",1
"4134059",1
"4136601",1
"4138701",NA
"4140051",1
"4142585",1
"4144031",1
"4144255",1
"4144865",1
"4145383",1
"4150285",1
"4150925",1
"4153551",1
"4157297",1
"4159985",1
"4164205",1
"4165171",1
"4166357",0
"4168357",1
"4168587",1
"4171167",1
"4179541",1
"4180769",1
"4180811",1
"4180925",1
"4181235",1
"4181449",1
"4181693",1
"4181975",0
"4182057",1
"4182209",1
"4182317",1
"4182391",1
"4182493",1
"4182641",1
"4182729",1
"4182737",1
"4182811",1
"4183107",0
"4183473",1
"4183547",1
"4183779",0
"4183791",1
"4183827",0
"4183873",0
"4183957",0
"4184019",NA
"4184051",NA
"4184207",NA
"4184223",NA
"4184229",NA
"4184235",NA
"4184281",NA
"4184285",NA
"4184315",NA
"4184327",NA
"4184355",NA
"4186087",NA
"4188281",NA
"4190761",NA
"4191075",NA
"4191313",NA
"4194035",NA
"4194317",NA
"4194417",NA
"4195107",NA
"4195121",NA
"4196855",NA
"4197005",NA
"4197673",NA
"4200423",NA
"4200453",NA
"4202801",NA
"4203785",NA
"4204147",NA
"4205553",NA
"4206467",NA
"4212237",NA
"4214623",NA
"4219209",NA
"4220151",NA
"4222339",NA
"4224405",NA
"4224753",NA
"4224811",NA
"4228987",NA
"4229115",NA
"4229443",NA
"4232479",NA
"4232945",NA
"4233797",NA
"4238017",NA
"4238425",NA
"4238479",NA
"4238751",NA
"4242245",NA
"4243623",NA
"4243665",NA
"4245257",NA
"4247143",NA
"4247619",NA
"4248489",NA
"4248877",NA
"4249417",NA
"4249443",NA
"4250595",NA
"4250897",NA
"4252285",NA
"4253859",NA
"4255917",NA
"4256123",NA
"4256245",NA
"4258263",NA
"4258295",NA
"4258491",NA
"4258607",NA
"4258707",NA
"4258811",NA
"4258841",NA
"4258887",NA
"4258917",NA
"4258963",NA
"4259039",NA
"4259087",NA
"4259141",NA
"4259219",NA
"4259235",NA
"4259393",NA
"4259653",NA
"4259765",NA
"4259889",NA
"4259927",NA
"4260005",NA
"4260009",NA
"4260077",NA
"4260137",NA
"4260149",NA
"4260151",NA
"4260429",NA
"4260431",NA
"4260439",NA
"452559",1
"452759",1
"454019",1
"454879",1
"457187",1
"457755",1
"745497",1
"459553",1
"462687",1
"464725",1
"501391",1
"502047",1
"502621",1
"504325",1
"506213",1
"512511",1
"512573",1
"514843",1
"519069",1
"520059",1
"524005",1
"524249",1
"524559",1
"525079",1
"525667",1
"746099",1
"528699",1
"535899",1
"538895",1
"540231",1
"541583",1
"542535",1
"543101",1
"559791",1
"559973",1
"560567",1
"561057",1
"561161",0
"561475",1
"564031",1
"564451",1
"564677",1
"564703",1
"567471",1
"576899",1
"577077",1
"577115",1
"577193",1
"578029",1
"579789",1
"579885",1
"580411",1
"581495",1
"581959",1
"582201",0
"586597",1
"587579",1
"588301",1
"589761",1
"592173",1
"592481",0
"593015",1
"594185",1
"594257",1
"594789",1
"595703",1
"597287",1
"597533",1
"600321",1
"602923",1
"606447",1
"606615",1
"606711",1
"608545",1
"608581",1
"609289",1
"616241",1
"620897",0
"621057",1
"621667",1
"621809",1
"625527",1
"627759",1
"629357",1
"629365",1
"630303",1
"630583",1
"638829",1
"640541",1
"640773",1
"640809",0
"642657",1
"646387",1
"647387",1
"647477",1
"647689",0
"648681",1
"648773",NA
"648909",1
"649275",1
"649339",1
"649597",1
"649845",1
"650225",1
"650541",1
"650777",1
"656379",1
"660551",1
"661125",1
"662595",1
"662673",1
"664029",1
"665409",1
"668181",1
"669239",1
"671631",1
"673093",1
"674547",1
"676445",1
"676927",1
"678201",0
"678705",0
"679707",1
"680061",1
"681841",1
"682537",1
"684655",1
"684681",1
"685117",1
"685447",1
"685965",1
"686561",1
"700223",0
"700259",1
"700815",1
"704323",1
"710357",1
"711311",1
"723231",1
"726745",1
"731053",NA
"731823",1
"732237",1
"732605",1
"732621",1
"734097",1
"736353",1
"736547",1
"737111",1
"737311",1
"738865",1
"739325",1
"739447",1
"748339",0
"749879",1
"759881",1
"763513",1
"763877",1
"770519",1
"779085",1
"787591",1
"787763",1
"787795",1
"787925",0
"788163",1
"789045",0
"789489",1
"789631",1
"790199",1
"790431",1
"790719",0
"790889",1
"790963",1
"791247",1
"793151",1
"794455",1
"794663",1
"794969",1
"796027",1
"796101",1
"796273",1
"796637",1
"796727",1
"797621",1
"797657",1
"798687",1
"810367",1
"810627",1
"811161",1
"811557",1
"811583",1
"817197",1
"822073",1
"824625",1
"827489",1
"828487",0
"829051",1
"830289",1
"831113",0
"833047",1
"833319",1
"833833",1
"834285",1
"835477",1
"836143",1
"836649",1
"839267",1
"839689",1
"842287",1
"846073",1
"848593",1
"849557",0
"850635",1
"853845",1
"854453",1
"861237",1
"862429",1
"863415",1
"863471",1
"863993",1
"864569",1
"871413",1
"891343",1
"896349",0
"903021",1
"918899",1
"935949",1
"939429",1
"941235",1
"941689",1
"949497",1
"960973",1
"965973",1
"973779",0
"986119",1
"989335",0
"989717",1
"990067",1
"996135",1
"1004423",1
"1021223",1
"1041145",1
"1046825",1
"1051423",1
"1057713",1
"1058103",1
"1058143",1
"1064793",1
"1066731",0
"1067447",1
"1072205",1
"1084211",1
"1085267",1
"1094589",1
"1104087",1
"1106939",1
"1115363",1
"1115973",1
"1118241",1
"1121411",1
"1125279",1
"1127545",1
"1129843",1
"1134445",0
"1139865",1
"1142347",1
"1148249",1
"1148411",1
"1151719",1
"1156683",1
"1170497",1
"1170697",1
"1171999",1
"1174255",1
"1178711",1
"1179845",1
"1181731",1
"1222169",1
"1222517",1
"1226025",0
"1228303",1
"1228459",1
"1231239",1
"1236255",0
"1237893",1
"1241915",1
"1246907",1
"1249023",1
"1249455",1
"1256851",1
"1260543",1
"1263935",1
"1264991",1
"1265083",1
"1281605",1
"1281997",1
"1288809",1
"1291241",1
"1292513",1
"1293641",1
"1298045",1
"1298943",1
"1304023",1
"1306077",0
"1307991",1
"1312265",1
"1313047",1
"1316033",1
"1317771",1
"1329429",1
"1330527",1
"1331925",0
"1333333",1
"1338135",0
"1341183",1
"1343681",1
"1344677",1
"1346537",1
"1347987",1
"1348303",1
"1351023",1
"1351131",1
"1355309",1
"1361151",1
"1361611",1
"1362965",1
"1364683",1
"1370023",1
"1370799",1
"1370861",1
"1372097",1
"1372117",1
"1372293",1
"1372361",1
"1372505",1
"1374913",1
"1382753",1
"1384563",1
"1387739",1
"1395031",1
"1400319",1
"1402245",1
"1406917",1
"1423127",1
"1437553",1
"1439247",1
"1439805",1
"1440265",1
"1440491",0
"1442461",1
"1448981",1
"1451703",1
"1453177",1
"1454467",1
"1459001",0
"1459545",1
"1461925",1
"1473929",1
"1480955",1
"1481385",1
"1492505",1
"1498583",1
"1506659",1
"1512929",1
"1513147",0
"1513243",0
"1514283",1
"1514647",1
"1525025",1
"1535977",1
"1542477",1
"1564733",1
"1569705",1
"1573017",1
"1575665",1
"1576707",1
"1580359",1
"1585093",1
"1587247",1
"1587437",1
"1591645",1
"1593543",1
"1593853",1
"1609385",1
"1609415",1
"1615447",1
"1615621",1
"1628975",1
"1629105",1
"1630213",1
"1643649",1
"1648113",1
"1661125",1
"1674293",1
"1674525",1
"1678583",1
"1678763",1
"1680437",1
"1688745",1
"1691733",1
"1843315",1
"1697711",1
"1699181",1
"1709201",1
"1744367",1
"1750375",1
"1751809",1
"1771699",0
"1776955",1
"1782267",1
"1783245",1
"1799401",1
"1802113",1
"1804825",1
"1809873",1
"1809941",1
"1850579",1
"1860539",1
"1872235",1
"1883455",1
"1885797",1
"1888263",1
"1890247",1
"1895333",0
"1897283",1
"1905621",1
"1906787",1
"1913611",1
"1925877",1
"1928901",1
"1935725",1
"1938119",1
"1938289",1
"1957883",1
"1965737",1
"1966563",0
"1966613",1
"1969033",1
"1970627",1
"1970691",1
"1972183",1
"1974929",1
"1975347",1
"1976297",1
"1976829",1
"1989385",1
"1991537",0
"1994479",1
"1995487",1
"1995837",1
"1996865",1
"1997165",1
"2000155",1
"2003733",0
"2003871",1
"2003935",1
"2006875",1
"2008451",1
"2011375",1
"2012937",1
"2015017",1
"2015203",1
"2025023",1
"2025177",1
"2029793",1
"2030239",0
"2030271",1
"2030333",1
"2030477",1
"2031583",1
"2031677",1
"2032991",0
"2033627",0
"2043935",1
"2045273",1
"2046035",1
"2050629",1
"2060097",1
"2061399",1
"2112391",1
"2113421",0
"2116009",1
"2118027",1
"2118273",0
"2120683",1
"2122063",1
"2124167",1
"2124211",1
"2124503",1
"2126503",1
"2130567",1
"2131769",1
"2132439",1
"2132473",1
"2132891",1
"2132977",1
"2133045",1
"2133105",1
"2133399",1
"2133467",1
"2133947",1
"2134247",1
"2134287",0
"2134471",1
"2139021",1
"2162627",1
"2171977",1
"2180129",1
"2192401",1
"2200141",1
"2212115",1
"2224169",1
"2224341",1
"2224633",1
"2224787",1
"2225061",1
"2232211",1
"2236709",1
"2236911",1
"2243217",1
"2244113",1
"2244763",1
"2245525",1
"2246063",1
"2252059",1
"2259235",1
"2267521",1
"2268223",1
"2270327",1
"2275045",1
"2275481",1
"2277291",1
"2280477",1
"2282131",1
"2282141",1
"2282591",1
"2287549",1
"2289555",1
"2289921",0
"2297177",1
"2299281",1
"2302037",1
"2308667",0
"2308945",1
"2310205",1
"2311371",1
"2311625",1
"2313803",1
"2314013",1
"2318605",1
"2319567",1
"2323845",0
"2323849",1
"2325625",1
"2326271",1
"2327293",1
"2327815",1
"2328419",1
"2329313",1
"2329863",1
"2331513",1
"2336431",1
"2336493",1
"2337727",1
"2339107",1
"2339641",1
"2339927",1
"2340607",1
"2340657",1
"2340675",1
"2341349",1
"2342585",1
"2344981",1
"2345113",1
"2345631",0
"2347633",1
"2347757",1
"2348549",1
"2349197",1
"2349731",0
"2349971",1
"2349997",1
"2350121",0
"2350219",1
"2350519",1
"2350765",1
"2350771",1
"2351041",1
"2351127",1
"2351269",1
"2352845",0
"2355909",1
"2362669",1
"2362819",1
"2363981",1
"2365129",1
"2365433",1
"2365471",1
"2365593",1
"2368915",1
"2369425",1
"2373181",1
"2373813",1
"2376059",1
"2380203",1
"2381101",1
"2382101",1
"2383607",0
"2384027",1
"2386757",1
"2388487",1
"2389511",1
"2392399",1
"2394247",1
"2394275",1
"2394693",1
"2401499",1
"2405685",0
"2407893",1
"2408243",1
"2408897",1
"2410041",1
"2410125",1
"2413511",1
"2417035",1
"2421389",1
"2421479",0
"2422937",1
"2423911",1
"2425723",1
"2426171",1
"2433325",1
"2438917",1
"2447931",1
"2449237",1
"2449533",1
"2453147",1
"2453913",0
"2454277",1
"2455207",1
"2472387",1
"2477515",1
"2486765",1
"2486767",1
"2486779",1
"2487011",1
"2487059",1
"2487373",1
"2487445",1
"2487725",1
"2487769",0
"2487797",1
"2488381",1
"2488665",1
"2488761",1
"2488775",1
"2488825",1
"2488859",0
"2489001",1
"2489801",1
"2491977",1
"2501031",1
"2505799",1
"2507117",1
"2532211",1
"2533993",1
"2535929",1
"2553035",1
"2561221",1
"2578717",1
"2582733",1
"2582749",1
"2582935",1
"2583077",1
"2584385",1
"2584595",1
"2584627",1
"2584921",1
"2585275",0
"2585311",1
"2585339",1
"2586191",1
"2586467",1
"2586815",0
"2588043",1
"2588379",1
"2596665",1
"2603351",1
"2603549",1
"2604675",1
"2605531",1
"2605825",1
"2611981",1
"2613249",1
"2613991",1
"2620877",1
"2622901",1
"2623135",1
"2624349",1
"2628163",1
"2630821",1
"2633345",1
"2633479",1
"2638625",1
"2655417",1
"2666615",1
"2675077",1
"2684379",1
"2690835",1
"2694525",0
"2697217",1
"2710453",1
"2737995",1
"2750377",1
"2780733",1
"2780945",1
"2788721",1
"2791179",1
"2793809",1
"2794777",1
"2796445",1
"2805969",0
"2806423",1
"2829805",1
"2838941",1
"2840035",1
"2847359",1
"2948319",1
"2963205",1
"2963461",1
"2963721",1
"2976395",1
"2978545",1
"2982677",1
"2984161",1
"2986903",1
"2987059",1
"2993983",1
"2994945",0
"3001915",1
"3008241",1
"3011845",1
"3018821",1
"3025399",1
"3078621",1
"3078835",1
"3080105",1
"3080143",1
"3080805",1
"3136995",1
"3155369",1
"3168419",1
"3169713",1
"3171749",1
"3172231",1
"3172717",1
"3190605",0
"3199423",1
"3201781",1
"3217413",1
"3221553",1
"3242269",1
"3249275",1
"3249601",1
"3253279",1
"3253347",1
"3253397",1
"3253403",1
"3287623",1
"3310499",1
"3316549",0
"3317155",1
"3317567",1
"3317997",1
"3319511",1
"3321279",1
"3333287",1
"3370263",0
"3380021",1
"3383899",1
"3392259",1
"3402097",1
"3405899",1
"3412705",1
"3419289",1
"3419601",1
"3428563",1
"3429711",1
"3429765",1
"3434051",0
"3441067",1
"3450483",1
"3455863",1
"3473253",1
"3488041",1
"3495189",1
"3528795",0
"3551037",1
"3552337",1
"3552623",1
"3555425",1
"3568217",1
"3569547",1
"3571007",1
"3572763",1
"3578023",1
"3579063",1
"3591053",1
"3594021",1
"3594353",1
"3594983",1
"3595865",1
"3597103",1
"3597627",1
"3608989",1
"3613505",1
"3623245",1
"3624681",1
"3655411",1
"3672257",1
"3694947",1
"3696357",NA
"3716793",1
"3717785",1
"3735673",1
"3740749",1
"3744723",1
"3747903",1
"3765293",1
"3770147",1
"3777235",1
"3786181",1
"3795173",1
"3804975",1
"3815581",1
"3826935",1
"3831245",1
"3833113",1
"3857773",0
"3859747",1
"3885329",1
"3891615",1
"3907869",1
"3913123",1
"3922303",1
"3922571",1
"3923273",1
"3932157",1
"3935485",0
"3943329",1
"3952249",1
"3952379",1
"3955115",0
"3964739",1
"3969763",1
"3976667",1
"3984383",1
"3985799",1
"3986557",1
"3993319",1
"3995707",1
"4000887",1
"4001409",1
"4004095",1
"4005471",1
"4006517",1
"4006859",1
"4011393",1
"4021225",1
"4021845",1
"4030237",1
"4030757",1
"4032805",1
"4033901",1
"4034789",1
"4034945",1
"4034957",1
"4034963",1
"4034981",1
"4035469",1
"4036097",1
"4036139",1
"4036649",1
"4039403",1
"4049751",1
"4050797",1
"4053097",1
"4054963",1
"4057351",1
"4060327",1
"4065989",0
"4071863",1
"4091101",1
"4091227",1
"4095757",1
"4096093",1
"4096213",1
"4099347",0
"4101697",1
"4101767",1
"4101905",1
"4102021",1
"4102379",1
"4102437",0
"4102543",1
"4102553",1
"4102651",1
"4102771",1
"4102925",1
"4102969",0
"4103505",1
"4103543",1
"4103847",1
"4104053",1
"4104147",1
"4104193",1
"4104349",1
"4104393",1
"4104583",1
"4104701",1
"4106425",1
"4106737",1
"4107397",1
"4107411",1
"4107429",1
"4107557",1
"4109661",1
"4111791",1
"4112155",1
"4112345",1
"4112639",1
"4113405",1
"4113483",0
"4115703",1
"4120539",1
"4121355",1
"4123111",1
"4123289",1
"4124739",1
"4126125",0
"4130089",1
"4142237",1
"4146587",1
"4150241",0
"4151629",1
"4152747",1
"4156599",1
"4158211",1
"4161445",1
"4162139",0
"4162897",1
"4164875",1
"4168905",1
"4171869",1
"4172669",1
"4173849",1
"4174755",1
"4176443",1
"4177525",1
"4180919",1
"4180921",1
"4180931",1
"4180941",1
"4181013",1
"4181019",0
"4181129",1
"4181287",1
"4181455",1
"4181507",1
"4181583",1
"4181717",1
"4181731",1
"4181961",0
"4182131",0
"4182183",1
"4182197",1
"4182293",1
"4182319",1
"4182529",1
"4182619",1
"4182719",1
"4182731",1
"4182837",1
"4183553",0
"4183577",1
"4183587",1
"4183961",0
"4183989",0
"4184009",NA
"4184231",NA
"4184233",NA
"4184237",NA
"4184321",NA
"4184325",NA
"4187455",NA
"4189305",NA
"4189683",NA
"4192121",NA
"4192289",NA
"4193473",NA
"4193577",NA
"4197127",NA
"4197849",NA
"4197895",NA
"4201439",NA
"4202763",NA
"4203129",NA
"4203463",NA
"4203669",NA
"4207389",NA
"4208517",NA
"4211047",NA
"4211453",NA
"4212177",NA
"4212989",NA
"4213239",NA
"4216471",NA
"4216723",NA
"4219259",NA
"4220145",NA
"4221091",NA
"4221857",NA
"4221917",NA
"4223849",NA
"4224707",NA
"4226347",NA
"4226479",NA
"4230051",NA
"4237377",NA
"4237469",NA
"4239045",NA
"4240693",NA
"4241755",NA
"4242803",NA
"4243295",NA
"4243405",NA
"4243861",NA
"4244677",NA
"4244805",NA
"4244931",NA
"4245181",NA
"4246567",NA
"1347747",1
"4248961",NA
"4249821",NA
"4251857",NA
"4255229",NA
"4255817",NA
"4257331",NA
"4257439",NA
"4257831",NA
"4257989",NA
"4258321",NA
"4258349",NA
"4258641",NA
"4258695",NA
"4258815",NA
"4259063",NA
"4259121",NA
"4259247",NA
"4259319",NA
"4259577",NA
"4259711",NA
"4259781",NA
"4259829",NA
"4259865",NA
"4259913",NA
"4259949",NA
"4259961",NA
"4260051",NA
"4260073",NA
"4260109",NA
"4260213",NA
"4260265",NA
"4260329",NA
"4260415",NA
"4260423",NA
"1441023",1
"4260593",NA
"404913",1
"455071",1
"455085",1
"455757",1
"456135",1
"456663",1
"458333",1
"459541",1
"464015",1
"464201",1
"500019",1
"501445",1
"502095",1
"502357",0
"502637",1
"506051",1
"508613",1
"510427",1
"512537",1
"513583",1
"513625",1
"514117",1
"514599",1
"522041",1
"522601",1
"523093",1
"525765",1
"528217",1
"529037",1
"531899",1
"532517",1
"537201",1
"545147",1
"547871",1
"548293",1
"553195",1
"559375",1
"559463",1
"560389",1
"560887",1
"560985",1
"561349",0
"563451",1
"564721",1
"564853",1
"565453",1
"568073",0
"570119",1
"570503",1
"570517",1
"572473",1
"576639",0
"577047",1
"580357",1
"580407",1
"580787",1
"582699",1
"582787",1
"582887",1
"584907",1
"588527",1
"589331",1
"590789",1
"592455",1
"593763",1
"595089",1
"597199",1
"598789",0
"598911",1
"599041",1
"599939",1
"600213",1
"602681",1
"605361",1
"607417",1
"608331",1
"608861",1
"610175",1
"614179",1
"615897",1
"616647",1
"617371",1
"622513",1
"625963",1
"627561",1
"628207",1
"628975",1
"629057",1
"630965",1
"631075",1
"633273",1
"633367",1
"633799",1
"635055",1
"635271",1
"635447",1
"636611",1
"637017",1
"638645",1
"639819",1
"641239",1
"641651",1
"642033",1
"642757",1
"643639",1
"644737",1
"645035",1
"645539",1
"646715",1
"646889",1
"647685",1
"649655",1
"649979",1
"650053",1
"650055",NA
"651473",1
"651923",1
"652365",1
"654255",1
"654777",0
"656065",1
"656321",1
"659801",1
"662093",1
"662339",1
"662409",1
"662621",1
"663321",1
"666027",1
"666239",0
"667295",1
"672891",1
"678411",1
"679045",0
"679817",1
"681407",1
"682705",1
"683247",1
"683887",1
"683969",1
"684069",1
"684435",1
"684565",1
"684995",1
"685923",1
"686127",1
"686445",1
"700091",1
"700297",1
"700301",1
"702133",1
"707325",0
"707741",1
"716679",1
"718625",1
"723689",1
"725809",1
"728347",1
"729615",1
"730431",1
"730505",1
"731421",1
"733437",1
"734865",1
"736461",1
"736951",0
"737289",0
"737849",1
"738557",1
"738669",1
"739041",1
"739227",1
"739775",1
"739809",1
"739979",1
"765505",1
